Year,Metabolite,Country,City,Wednesday,Thursday,Friday,Saturday,Sunday,Monday,Tuesday,Weekday mean,Weekend mean,Daily mean
2017,MDMA,ES,Castellon,5.87,3.51,2.11,18.26,18.77,12.15,13.15,7.51,12.82,10.55
2017,MDMA,ES,Madrid VdlV,7.28,6.81,8.2,18.01,20.42,20.8,10.76,8.28,16.86,13.18
2017,MDMA,ES,Santiago,6.21,7.65,11.93,18.85,27.45,7.93,0.71,4.85,16.54,11.53
2017,MDMA,FI,Espoo,10.94,09.05,9.3,30.81,38.21,24.93,10.62,10.2,25.81,19.12
2017,MDMA,FI,Helsinki,9.85,9.59,11.46,36.28,69.4,34.35,17.04,12.16,37.87,26.85
2017,MDMA,FI,Tampere,25.37,24.33,30.27,59.1,95.77,48.43,28.29,26,58.39,44.51
2017,MDMA,FI,Turku,8.56,8.13,14.53,9.3,27.22,28.01,7.37,08.02,19.76,14.73
2017,MDMA,FR,Bordeaux I,16.19,2.94,2.69,2.52,37.48,53.52,14.93,11.35,24.05,18.61
2017,MDMA,FR,Fort-de-France P,0,0,0,0,0,0,0,0,0,0
2017,MDMA,FR,Paris Seine Centre,22.29,3.11,22.81,69.59,71.37,87.89,26.98,17.46,62.91,43.43
2017,MDMA,FR,Paris South Suburbs,1.91,1.62,11.83,1.65,10.46,7.27,1.62,1.72,7.8,5.19
2017,MDMA,GB,Bristol,11.88,15.48,21.49,68.94,70.86,28.93,13.74,13.7,47.55,33.04
2017,MDMA,GR,Athens,,1.8,1.63,,6.75,4.14,2,1.9,4.17,2.49
2017,MDMA,HR,Zagreb,14.41,15.7,19.21,43.89,66.89,45.08,23.17,17.76,43.77,32.62
2017,MDMA,IS,Reykjavik Klettagarðar,14.84,20.45,24.74,50.72,68.51,50.41,25.93,20.41,48.6,36.52
2017,MDMA,IT,Milan,1.86,1.56,02.06,6.79,11.11,04.08,2.95,2.12,06.01,4.34
2017,MDMA,LT,Vilnius,6.18,5.84,32.94,6.14,37.25,13.52,9.86,7.29,22.46,15.96
2017,MDMA,NL,Amsterdam,259.05,214.09,136.19,157.35,207.66,345.34,292.32,255.15,211.64,230.29
2017,MDMA,NL,Eindhoven,230.04,210.44,133.54,109.73,201.13,163.94,106.76,182.41,152.09,165.08
2017,MDMA,NL,Nieuwegein Ijssel.,46.66,25.56,37.05,41.43,76.28,71.79,40.42,37.55,56.64,48.45
2017,MDMA,NL,Oudewater,44.54,16.24,11.01,17.07,47.83,35.03,13.04,24.61,27.74,26.39
2017,MDMA,NL,Utrecht,62.36,48.25,42.16,61.05,91.97,67.55,45.39,52,65.68,59.82
2017,MDMA,PL,Krakow P,4.62,3.32,,,10.7,10.34,5.16,4.37,10.52,7.41
2017,MDMA,PT,Almada,8.73,3.37,1.43,8.62,3.8,36.08,3.25,5.12,12.48,9.33
2017,MDMA,PT,Lisbon,15.7,15.72,16.38,42.17,95.86,44.07,,15.71,49.62,38.32
2017,MDMA,PT,Porto,10.19,6.25,7.49,13.41,13.11,12.99,12.24,9.56,11.75,10.81
2017,MDMA,SI,Ljubljana,14.28,16.36,11.72,83.9,66.58,30.11,26.15,18.93,48.08,35.59
2017,MDMA,SK,Bratislava C,5.13,5.77,14.03,12.88,16.07,12.74,4.42,5.11,13.93,10.15
2017,MDMA,SK,Piestany,0.58,0.55,0.58,1.65,7.62,3.3,1.41,0.85,3.29,2.24
2017,cocaine,AT,Innsbruck,203.04,191.67,222.07,282.03,278.42,217.47,164.75,186.49,250,222.78
2017,cocaine,BE,Antwerp Zuid,708.02,666.11,873.98,936.86,872.59,854.6,848.33,740.82,884.51,822.93
2017,cocaine,BE,Boom,321.86,419.76,574.03,477.69,470.24,,405.76,382.46,507.32,426.8
2017,cocaine,BE,Brussels,322.25,310.53,318.92,359.61,439.06,488.64,377.63,336.8,401.56,373.81
2017,cocaine,BE,Koksijde,51.09,42.59,59.99,98.83,110.55,90.16,77.98,57.22,89.88,75.89
2017,cocaine,BE,Merchtem,199.19,276.24,253.37,257.75,222.68,229.56,204.65,226.69,240.84,234.78
2017,cocaine,BE,Oostende,120.09,116.1,133.8,151.85,180.08,173.31,140.74,125.64,159.76,145.14
2017,cocaine,BE,Ruisbroek (Puurs),178.65,272.27,298.06,247.73,260.68,234.42,226.96,225.96,260.22,245.54
2017,cocaine,CH,Basel,364.94,443.37,,637.56,968.49,490.46,472.36,426.89,698.84,562.86
2017,cocaine,CH,Berne,417.94,324.55,556.96,713.02,696.79,490.73,494.93,412.47,614.37,527.84
2017,cocaine,CH,Geneva,566.85,686.84,834.05,1171.17,989.52,670.07,645.37,633.02,916.2,794.84
2017,cocaine,CH,St. Gallen Hofen,575.17,703.72,866.97,1180.98,935.47,784.03,705.52,661.47,941.86,821.69
2017,cocaine,CH,Zurich,640.01,720.91,837.67,1318.64,1388.86,888.99,745.85,702.26,1108.54,934.42
2017,cocaine,CZ,Brno,13.34,18.39,21.77,55.86,33.06,14.08,12.96,14.9,31.19,24.21
2017,cocaine,CZ,České Budějovice,9.85,08.04,8.83,10.04,19.1,18.38,13.27,10.39,14.09,12.5
2017,cocaine,DE,Berlin (4),258.41,268.1,249.69,246.47,389.14,301.84,320.58,282.36,296.78,290.6
2017,cocaine,DE,Chemnitz,18.05,26.63,17.47,26.16,22.76,14.85,16.09,20.26,20.31,20.29
2017,cocaine,DE,Dortmund,354.22,402.17,447.1,520.19,496.91,404.5,375.59,377.33,467.18,428.67
2017,cocaine,DE,Dresden,16.94,16.82,19.61,23.21,32.07,19.98,17.41,17.05,23.72,20.86
2017,cocaine,DE,Dülmen,39.35,84.25,180.71,201.3,71.52,73.79,128.97,84.19,131.83,111.41
2017,cocaine,DE,Erfurt,35.38,37.81,50.65,78.38,56.58,39.3,41.81,38.33,56.23,48.56
2017,cocaine,DE,Frankfurt (3),391.25,387.52,417.96,578.86,518.5,340.84,360.59,379.79,464.04,427.93
2017,cocaine,DE,Hamburg N,215.17,246.56,256.9,349.49,321.75,259.05,255.52,239.08,296.8,272.06
2017,cocaine,DE,Hannover (2),293.55,232.08,362.28,325.18,428.89,257.94,220.45,248.69,343.57,302.91
2017,cocaine,DE,Magdeburg,109.78,107.34,125.95,164.76,185.56,136.38,123.85,113.66,153.16,136.23
2017,cocaine,DE,Mainz,111.34,152.77,135.43,153.13,122.89,137.2,86.47,116.86,137.16,128.46
2017,cocaine,DE,Munich G,108.77,103.93,131.92,180.36,211.3,129.87,114.98,109.23,163.36,140.16
2017,cocaine,DE,Nuremberg,10.42,7.88,23.52,25.6,29.86,19.97,9.54,9.28,24.73,18.11
2017,cocaine,DE,Rostock,100.57,160.1,139.99,164.86,156.8,137.49,93.11,117.93,149.79,136.13
2017,cocaine,DE,Saarbrücken (2),155.94,242.79,198.33,211.24,211.24,170.94,163.43,187.39,197.94,193.42
2017,cocaine,DE,Stuttgart,182.48,190.59,310.23,247.84,,202.01,167.74,180.27,253.36,216.82
2017,cocaine,ES,Barcelona,709.93,928.31,980.81,1244.07,1201.61,978.2,713.39,783.88,1101.17,965.19
2017,cocaine,ES,Castellon,268.89,252.54,178.34,436.94,405.14,358.29,336.34,285.92,344.68,319.5
2017,cocaine,ES,Madrid VdlV,378.89,344.73,376.79,581.84,492.41,560.14,476.74,400.12,502.79,458.79
2017,cocaine,ES,Santiago,240.65,277.97,304.47,517.31,523.97,292.95,241.43,253.35,409.68,342.68
2017,cocaine,ES,Valencia (3),349.45,368.32,394.79,527.03,629.57,344.94,366.44,361.41,474.08,425.79
2017,cocaine,FI,Espoo,13.38,13.45,14.88,23.7,27.88,16.75,9.46,12.1,20.8,17.07
2017,cocaine,FI,Helsinki,20.12,18.73,24.83,42,50.48,32.61,20.74,19.86,37.48,29.93
2017,cocaine,FI,Tampere,11.92,14.5,14.37,23.05,23.57,14.87,11.73,12.72,18.96,16.29
2017,cocaine,FI,Turku,3.41,3.31,4.32,04.01,6.63,8.39,3.11,3.28,5.84,4.74
2017,cocaine,FR,Bordeaux I,264.43,153.25,186.4,104.01,479.03,495.49,160.44,192.71,316.23,263.29
2017,cocaine,FR,Fort-de-France P,401.37,,344.16,471.89,296.77,475.66,404.12,402.74,397.12,398.99
2017,cocaine,FR,Paris Seine Centre,209.54,239.56,345.48,620.5,359.43,277.84,217.31,222.14,400.81,324.24
2017,cocaine,FR,Paris South Suburbs,71.36,41.59,158.89,137.81,139.43,139.06,42.06,51.67,143.8,104.31
2017,cocaine,GB,Bristol,415.86,677.64,771.99,1161.31,1011.22,689.1,556.06,549.85,908.4,754.74
2017,cocaine,GR,Athens,,41.29,36.61,,52.4,38.12,33.01,37.15,42.38,38.28
2017,cocaine,HR,Zagreb,175.5,205.44,218.3,301.23,281.67,171.3,160.44,180.46,243.13,216.27
2017,cocaine,IS,Reykjavik Klettagarðar,304.44,447.13,499.93,485.86,587.91,444.56,291.44,347.67,504.56,437.32
2017,cocaine,IT,Milan,316.45,298.14,330.22,416.65,402.25,333.59,292.72,302.44,370.67,341.43
2017,cocaine,LT,Vilnius,23.86,21.79,62.41,22.31,62.77,27.77,21.99,22.55,43.82,34.7
2017,cocaine,NL,Amsterdam,627.82,612.76,606.09,913.45,752.91,937.53,687.75,642.78,802.49,734.04
2017,cocaine,NL,Eindhoven,365.15,347.45,348.1,435.74,586.7,506.27,405.04,372.55,469.2,427.78
2017,cocaine,NL,Nieuwegein Ijssel.,253.88,251.34,305.67,377.56,428.71,353.45,252.94,252.72,366.35,317.65
2017,cocaine,NL,Oudewater,158.29,161.67,194.66,298.93,478.19,318.33,150.93,156.96,322.53,251.57
2017,cocaine,NL,Utrecht,225.37,234.83,252.46,316.42,331.32,306.35,354.42,271.54,301.64,288.74
2017,cocaine,PT,Almada,90.06,108.68,76.62,86.24,15.08,101.96,98.08,98.94,69.97,82.39
2017,cocaine,PT,Lisbon,274.36,266.78,286.82,282.26,291.67,227.69,,270.57,272.11,271.6
2017,cocaine,PT,Porto,137.86,146.48,181.4,187.41,176.95,166.93,124.49,136.28,178.17,160.22
2017,cocaine,SI,Ljubljana,449.1,459.86,393.18,597.42,468.39,343.22,437.11,448.69,450.55,449.76
2017,cocaine,SK,Bratislava C,75.89,86.58,105.73,97.52,112.26,83.45,63.13,75.2,99.74,89.22
2017,cocaine,SK,Piestany,3.86,3.69,6,7.9,9.61,7.9,5.52,4.36,7.85,6.35
2018,methamphetamine,AT,Hall-Wattens,1.81,1,2.14,1.95,1.62,1.95,1.34,1.38,1.91,1.69
2018,methamphetamine,AT,Innsbruck,2.22,2.35,2.12,1.79,1.97,1.9,2.49,2.35,1.94,2.12
2018,methamphetamine,AT,Region Millstättersee,0,0,0,0,0,0,0,0,0,0
2018,methamphetamine,AT,Wasserverband Hofsteig,0.59,1.5,1.48,01.09,1.73,1.48,01.04,01.04,1.44,1.27
2018,methamphetamine,BE,Antwerp Zuid,17.17,16.9,14.61,17.35,15.78,22.56,18.09,17.39,17.57,17.5
2018,methamphetamine,BE,Brugge,0,0,0,0,0,0,0,0,0,0
2018,methamphetamine,BE,Brussels,6.63,7.37,5.92,6.35,7.84,8.9,7.46,7.15,7.25,7.21
2018,methamphetamine,BE,Koksijde,0,0,0,0,0,0,0,0,0,0
2018,methamphetamine,BE,Oostende,0,0,0,0,0,0,0,0,0,0
2018,methamphetamine,CY,Limassol,51.36,47.17,47.18,40.91,38.89,34.57,33.74,44.09,40.39,41.98
2018,methamphetamine,CZ,Brno,104.67,124.9,140.04,110.09,100.7,111.31,110.84,113.47,115.53,114.65
2018,methamphetamine,CZ,České Budějovice,116.77,94.23,91.8,92.69,134.2,155.84,92.82,101.27,118.63,111.19
2018,methamphetamine,DE,Berlin (4),17.01,15.18,16.08,18.23,20.13,20.24,19.39,17.19,18.67,18.04
2018,methamphetamine,DE,Chemnitz,187.8,175.23,266.09,191.7,231.83,156.49,164.28,175.77,211.53,196.2
2018,methamphetamine,DE,Dortmund,5.87,03.02,2.3,1.87,3.68,1.7,2.22,3.7,2.39,2.95
2018,methamphetamine,DE,Dresden,175.96,175.17,162.17,238.6,211.01,115.64,143.83,164.99,181.86,174.63
2018,methamphetamine,DE,Dülmen,0,0,0,0,0,0,0,0,0,0
2018,methamphetamine,DE,Erfurt,237.69,188.67,208.84,241,211.05,202.23,189.38,205.25,215.78,211.26
2018,methamphetamine,DE,Munich G,4.45,05.02,5.33,8.24,06.08,4.54,4.29,4.59,06.05,5.42
2018,methamphetamine,DE,Saarbrücken (2),2.64,1.87,2.98,2.42,1.61,02.04,1.99,2.16,2.26,2.22
2018,methamphetamine,DK,Copenhagen,17.51,11.55,11.6,21.03,17.26,15.58,19.01,16.02,16.37,16.22
2018,methamphetamine,ES,Barcelona,46.19,55.22,48.36,50.45,52.73,38.52,43.68,48.36,47.51,47.88
2018,methamphetamine,ES,Castellon,0,0,0,0,0,0,0,0,0,0
2018,methamphetamine,ES,Madrid VdlV,6.87,6.49,7.46,6.75,9.49,10.9,7.55,6.97,8.65,7.93
2018,methamphetamine,ES,Santiago,0,0,0,0,0,0,0,0,0,0
2018,methamphetamine,ES,Valencia (3),0.97,0.97,0.77,0.81,0.86,01.07,1.7,1.21,0.88,01.02
2018,methamphetamine,FI,Espoo,8.86,6.59,7.38,9.46,9.9,8.66,07.07,7.51,8.85,8.27
2018,methamphetamine,FI,Helsinki,19.11,18.52,18.51,22.21,22.96,17.28,14.52,17.38,20.24,19.02
2018,methamphetamine,FI,Hämeenlinna,4.51,5.91,5.72,5.29,5.11,4.87,3.55,4.65,5.25,4.99
2018,methamphetamine,FI,Joensuu,2.71,1.66,1.87,2.84,2.58,2,03.01,2.46,2.32,2.38
2018,methamphetamine,FI,Jyväskylä,47.79,39.4,55.32,54.31,44.89,43.05,38.24,41.81,49.39,46.14
2018,methamphetamine,FI,Kajaani,1.8,2.54,2.96,2.43,2.94,4.53,5.47,3.27,3.22,3.24
2018,methamphetamine,FI,Kemi,3.16,2.84,02.05,2.44,1.88,1.81,1.73,2.58,02.05,2.27
2018,methamphetamine,FI,Kokkola,1.3,1.39,1.58,02.05,1.51,1.65,1.62,1.44,1.7,1.59
2018,methamphetamine,FI,Kotka,4.7,4.5,04.08,05.06,6.3,6.65,5.95,05.05,5.52,5.32
2018,methamphetamine,FI,Kouvola,11.01,6.87,8.41,11.54,12.07,9.74,7.77,8.55,10.44,9.63
2018,methamphetamine,FI,Kuopio,14.95,13.02,27.02,13.81,28.78,39.37,26.93,18.3,27.25,23.41
2018,methamphetamine,FI,Lahti,27.55,19.25,25.51,28.46,24.5,14.55,11.21,19.34,23.25,21.58
2018,methamphetamine,FI,Lappeenranta,5.73,8.59,9.79,9.37,9.71,8.12,5.37,6.56,9.25,8.1
2018,methamphetamine,FI,Mariehamn,0.83,1.13,1.48,0.94,0.86,,01.08,01.02,01.09,01.09
2018,methamphetamine,FI,Mikkeli,7.16,7.48,5.51,6.37,6.79,4.97,8.59,7.75,5.91,6.7
2018,methamphetamine,FI,Oulu,3.3,2.99,2.67,2.45,2.27,2.3,2.67,2.99,2.42,2.66
2018,methamphetamine,FI,Pori,3.73,3.79,04.01,04.03,4.61,3.84,5.13,4.22,4.12,4.16
2018,methamphetamine,FI,Rovaniemi,3.51,3.87,4.89,6.49,6.93,07.04,7.31,4.9,6.34,5.72
2018,methamphetamine,FI,Savonlinna,2.12,2.21,2.31,02.05,1.8,2.24,4.43,2.92,2.1,2.45
2018,methamphetamine,FI,Seinäjoki,4.49,3.85,4.38,4.1,4.5,4.85,3.86,04.07,4.46,4.29
2018,methamphetamine,FI,Tampere,23.46,20.8,25.03,27.46,24.7,16.38,17.7,20.65,23.39,22.22
2018,methamphetamine,FI,Turku,5.79,6.65,6.38,5.79,4.64,4.81,5.47,5.97,5.41,5.65
2018,methamphetamine,FI,Vaasa,19.68,20.77,23.97,21.24,18.42,15.75,13.53,17.99,19.85,19.05
2018,methamphetamine,FR,Bordeaux I,0,0,0,0,0,0,0,0,0,0
2018,methamphetamine,FR,Paris Seine Centre,0,0,0,0,0,0,0,0,0,0
2018,methamphetamine,FR,Paris South Suburbs,0,0,0,0,0,0,0,0,0,0
2018,methamphetamine,GB,Bristol,7.19,8.89,8.8,8.51,4.87,8.25,9.67,8.58,7.61,08.03
2018,methamphetamine,HR,Zagreb,0,0,0,0,0,0,0,0,0,0
2018,methamphetamine,IS,Reykjavik Klettagarðar,38.15,30.43,39.12,31.38,26.82,26.82,25.2,31.26,31.03,31.13
2018,methamphetamine,IT,Bozen,1,1.27,01.07,0.97,0.93,0.96,1.32,1.2,0.98,01.07
2018,methamphetamine,IT,Milan,10.61,10.66,10.61,12.41,21.19,11.43,13.58,11.62,13.91,12.93
2018,methamphetamine,LT,Kaunas,40.48,41.34,46.72,49.16,48.51,37.92,131.43,71.08,45.58,56.51
2018,methamphetamine,LT,Klaipeda,7.14,4.7,7.11,6.58,3.81,6.36,17.78,9.88,5.96,7.64
2018,methamphetamine,LT,Vilnius,29.73,29.96,33.76,38.53,36.86,32.03,37.57,32.42,35.3,34.06
2018,methamphetamine,NL,Amsterdam,19.43,25.98,17.93,26.19,35.13,50.93,24.47,23.29,32.54,28.58
2018,methamphetamine,NL,Eindhoven,05.04,1.62,2.35,2.41,2.69,2.24,2.5,03.05,2.42,2.69
2018,methamphetamine,NL,Utrecht,0,0,0,0,0,0,0,0,0,0
2018,methamphetamine,PT,Almada,0.08,0.08,0.39,5.34,0.68,0.91,0.14,0.1,1.83,01.09
2018,methamphetamine,PT,Lisbon,02.02,0.34,1.54,02.01,3.41,1.92,1.67,1.34,2.22,1.85
2018,methamphetamine,PT,Porto,0.15,0.14,0.48,0.48,0.62,0.39,0.28,0.19,0.49,0.36
2018,methamphetamine,SI,Domžale-Kamnik,0,0,0,0,0,0,0,0,0,0
2018,methamphetamine,SI,Ljubljana,3.49,03.05,,2.38,1.9,1.37,1.63,2.72,1.89,2.3
2018,methamphetamine,SI,Maribor,0,0,0,0,0,0,0,0,0,0
2018,methamphetamine,SK,Bratislava C,138.81,91.75,191,146.19,155.73,163.95,120.71,117.09,164.22,144.02
2018,methamphetamine,SK,Piestany,122.77,126.77,37.03,93.04,104.19,66.02,23.47,91,75.07,81.9
2018,methamphetamine,TR,Istanbul I,8.25,6.79,10.06,47.05,40,17.41,10.28,8.44,28.63,19.98
2018,MDMA,AT,Hall-Wattens,4.81,4.83,2.83,12.09,12.82,9.46,5.72,5.12,9.3,7.51
2018,MDMA,AT,Innsbruck,15.83,13.57,13.1,43.49,56.73,26.14,17.98,15.79,34.86,26.69
2018,MDMA,AT,Region Millstättersee,2.5,3.76,5.8,8.25,12.61,13.87,4.52,3.59,10.13,7.33
2018,MDMA,AT,Wasserverband Hofsteig,3.45,05.03,7.84,14.3,14.78,11.03,5.87,4.79,11.99,8.9
2018,MDMA,BE,Brugge,6.75,5.95,4.53,3.47,8.93,2.96,9.66,7.46,4.97,06.04
2018,MDMA,BE,Brussels,11.11,13.84,15.35,37.66,73.84,32.73,16.05,13.67,39.9,28.66
2018,MDMA,BE,Koksijde,2.44,3.21,10.73,6.93,10.08,9.37,5.55,3.73,9.28,6.9
2018,MDMA,BE,Oostende,5.69,12.98,14.96,15.52,17.92,7.96,06.06,8.25,14.09,11.59
2018,MDMA,CH,Basel,22.07,10.27,13.48,25.98,47.2,25.68,15.73,16.02,28.08,22.92
2018,MDMA,CH,Berne,17.23,9.18,20.15,51.89,53.69,35.22,9,11.81,40.24,28.05
2018,MDMA,CH,Geneva,15.15,21.1,31.3,70.43,89.91,38.77,20.2,18.81,57.61,40.98
2018,MDMA,CH,St. Gallen Hofen,12.66,25.48,41.84,67.42,73.74,49.57,20.07,19.4,58.14,41.54
2018,MDMA,CH,Zurich,24.67,22.82,31.27,95.78,190.36,107.2,41.68,29.72,106.15,73.4
2018,MDMA,CY,Limassol,8.63,6.51,7.8,9.49,11.69,12.38,9.58,8.24,10.34,9.44
2018,MDMA,CZ,Brno,12.91,10.16,15.61,14.01,52.47,35.7,17.21,13.43,29.45,22.58
2018,MDMA,CZ,České Budějovice,9.25,6.53,8.54,6.32,26.2,34.82,13.29,9.69,18.97,14.99
2018,MDMA,DE,Berlin (4),65.81,50.84,31.91,42.68,72.93,85.74,66.89,61.18,58.31,59.54
2018,MDMA,DE,Chemnitz,6.5,16.55,13.33,12.86,18.42,14.23,7.21,10.08,14.71,12.73
2018,MDMA,DE,Dortmund,18.21,15.08,13.53,21.1,36.84,26.92,16.92,16.73,24.6,21.23
2018,MDMA,DE,Dresden,8.99,8.12,8.48,23.92,42.35,14.98,8.8,8.64,22.43,16.52
2018,MDMA,DE,Dülmen,07.05,5.89,12.46,17.01,26.85,12.17,14.2,09.04,17.12,13.66
2018,MDMA,DE,Erfurt,11.88,9.12,16.35,22.52,37.81,23.26,12.44,11.15,24.99,19.06
2018,MDMA,DE,Munich G,10.73,10.03,14.98,32.43,47.05,21.01,11.26,10.67,28.87,21.07
2018,MDMA,DE,Saarbrücken (2),21.33,35.58,24.15,41.66,63.11,44.11,23.78,26.9,43.26,36.25
2018,MDMA,DK,Copenhagen,10.92,9.43,8.85,32.72,32.64,18.6,14.59,11.64,23.2,18.25
2018,MDMA,ES,Barcelona,25.08,22.04,25.65,68.33,100.75,57.02,28.55,25.22,62.94,46.77
2018,MDMA,ES,Castellon,1.35,1.1,0.95,04.07,8.52,03.03,0.97,1.14,4.14,2.85
2018,MDMA,ES,Madrid VdlV,4.38,3.47,4.61,18.21,29.43,22.3,8.69,5.52,18.63,13.01
2018,MDMA,ES,Santiago,6.65,7.73,12.44,22.15,26.8,14.86,9.63,8,19.06,14.32
2018,MDMA,ES,Valencia (3),6.66,4.65,4.57,10.19,17.48,16.1,18.4,9.9,12.08,11.15
2018,MDMA,FI,Espoo,10.1,10.6,11.04,30.87,41.3,28.17,17.72,12.81,27.85,21.4
2018,MDMA,FI,Helsinki,17.85,18.45,18.86,59.79,84.23,43.06,22.5,19.6,51.49,37.82
2018,MDMA,FI,Hämeenlinna,5.83,3.53,4.3,13.93,18.48,23.37,12.7,7.35,15.02,11.73
2018,MDMA,FI,Joensuu,7.45,10.24,17.26,23.29,21.25,22.31,15.16,10.95,21.03,16.71
2018,MDMA,FI,Jyväskylä,14.99,13.57,16.22,46.76,39.72,24.29,11.75,13.44,31.75,23.9
2018,MDMA,FI,Kajaani,2.7,2.96,4.49,4.26,13.24,12.27,9.42,05.02,8.56,07.05
2018,MDMA,FI,Kemi,3.83,4.89,2.1,14.1,15.34,6.37,10.95,6.56,9.48,8.23
2018,MDMA,FI,Kokkola,3.9,03.02,2.74,3.61,2.39,2.62,2.58,3.17,2.84,2.98
2018,MDMA,FI,Kotka,08.04,8.31,8.92,9.23,20.51,18.58,15.36,10.57,14.31,12.71
2018,MDMA,FI,Kouvola,7.49,6.56,9.58,17.91,21.92,14.17,6.93,7,15.89,12.08
2018,MDMA,FI,Kuopio,3.87,4.88,17.57,9.11,17.17,8.44,9.66,6.14,13.07,10.1
2018,MDMA,FI,Lahti,11.96,10.28,13.32,25.02,37.65,22.48,19.32,13.85,24.62,20.01
2018,MDMA,FI,Lappeenranta,6.82,7.81,12.26,31.36,23.15,14.21,5.82,6.82,20.24,14.49
2018,MDMA,FI,Mariehamn,27.51,30.31,14.12,20.4,17.57,,13.05,23.62,17.37,18.9
2018,MDMA,FI,Mikkeli,15.4,19.76,18.5,32.56,25.87,14.13,11.47,15.54,22.76,19.67
2018,MDMA,FI,Oulu,10.02,10.33,14.38,23.21,25.64,19.99,14.08,11.48,20.8,16.81
2018,MDMA,FI,Pori,8.9,11.92,13.78,18.94,21.63,17.43,11.81,10.88,17.94,14.92
2018,MDMA,FI,Rovaniemi,32.63,25.82,21.94,30.53,37.03,37.18,37.21,31.89,31.67,31.76
2018,MDMA,FI,Savonlinna,2.51,1.42,1.89,7.53,4.85,10.14,9.61,4.51,6.1,5.42
2018,MDMA,FI,Seinäjoki,10.26,14.8,22.57,37.56,45.32,25.82,11.88,12.31,32.82,24.03
2018,MDMA,FI,Tampere,10.06,13.86,13.76,35.58,50.42,25.32,08.08,10.67,31.27,22.44
2018,MDMA,FI,Turku,10.19,7.12,9.21,26.87,34.82,16.89,7.76,8.36,21.95,16.12
2018,MDMA,FI,Vaasa,6,3.99,3.96,14.31,28.54,13.64,11.1,07.03,15.11,11.65
2018,MDMA,FR,Bordeaux I,4.46,4.48,4.23,22.61,43.47,93.14,14.75,7.9,40.86,26.73
2018,MDMA,FR,Paris Seine Centre,3.48,3.42,3.29,52.5,126.42,27.66,23.37,10.09,52.47,34.3
2018,MDMA,FR,Paris South Suburbs,0,0,0,0,0,0,0,0,0,0
2018,MDMA,GR,Athens,3.44,3.38,2.19,3.49,10.06,7.17,3.14,3.32,5.73,4.7
2018,MDMA,HR,Zagreb,17.94,18.51,17.8,29.08,58.58,41.6,25.31,20.59,36.77,29.83
2018,MDMA,IS,Reykjavik Klettagarðar,36.58,31.72,25.49,46.59,68.95,45.45,26.57,31.63,46.62,40.19
2018,MDMA,IT,Bozen,1.97,1.97,4.6,6.56,8.14,6.31,5.5,3.15,6.4,05.01
2018,MDMA,IT,Milan,2.33,1.9,3.28,6.34,18.66,4.37,04.02,2.75,8.16,5.84
2018,MDMA,LT,Kaunas,10.81,9.28,8.54,18.37,26.36,18.34,12.58,10.89,17.9,14.9
2018,MDMA,LT,Klaipeda,10.64,10.08,15.63,41.32,60.11,23.69,13.3,11.34,35.19,24.97
2018,MDMA,LT,Vilnius,10.35,10.81,10.54,43.71,45.04,22.34,17.8,12.99,30.41,22.94
2018,MDMA,NL,Amsterdam,147.15,147.4,92.77,103.52,217.79,309.66,262.51,185.68,180.93,182.97
2018,MDMA,NL,Utrecht,130.88,86.09,54.29,76.64,247.87,336.36,190.11,135.7,178.79,160.32
2018,MDMA,PT,Almada,0.51,01.02,22.35,15.29,10.5,16.72,7.46,3,16.21,10.55
2018,MDMA,PT,Lisbon,35.4,25.68,23.75,51.19,117.17,61.33,30.97,30.68,63.36,49.35
2018,MDMA,PT,Porto,6.81,8.96,22.16,14.92,46.37,29.04,19.2,11.66,28.12,21.07
2018,MDMA,SI,Domžale-Kamnik,3.36,2.85,5.58,14.37,19.45,9.61,5.14,3.78,12.25,8.62
2018,MDMA,SI,Ljubljana,14.92,15.58,,71.65,63.97,27.81,15.78,15.43,54.48,34.95
2018,MDMA,SI,Maribor,2.51,3.65,1.44,11.63,15.54,6.74,2.64,2.93,8.84,6.31
2018,MDMA,SK,Bratislava C,8.76,4.37,27.59,7.9,21.93,17.06,8.41,7.18,18.62,13.72
2018,MDMA,SK,Piestany,1.98,2.22,1.38,3.53,5.21,2.36,0.58,1.59,3.12,2.46
2018,cocaine,AT,Hall-Wattens,180.88,177.42,193.59,250.09,232.49,176.75,138.48,165.59,213.23,192.81
2018,cocaine,AT,Innsbruck,277.43,309.18,366.45,421.89,429.46,273.04,271.11,285.91,372.71,335.51
2018,cocaine,AT,Region Millstättersee,50.09,68.75,84.23,91.59,107.63,51.89,50.52,56.45,83.83,72.1
2018,cocaine,AT,Wasserverband Hofsteig,134.63,139.53,162.76,276.42,279.05,154.05,126.7,133.62,218.07,181.88
2018,cocaine,BE,Antwerp Zuid,669.67,750.51,805.87,945.86,792.43,800.29,637.89,686.02,836.11,771.79
2018,cocaine,BE,Brugge,65.76,74.06,53.58,49.06,90.04,38.62,79.48,73.1,57.83,64.37
2018,cocaine,BE,Brussels,345.77,391.83,455.31,562.4,585.36,353.05,334.01,357.2,489.03,432.53
2018,cocaine,BE,Koksijde,54.56,83.29,91.26,109.59,102.49,86.57,81.59,73.15,97.48,87.05
2018,cocaine,BE,Oostende,69.18,157.44,178.82,219.35,180.08,89.42,79.93,102.19,166.92,139.17
2018,cocaine,CH,Basel,535.57,553.72,627.97,621.23,719.54,537.56,501.84,530.38,626.57,585.35
