Year;Metabolite;Site ID;Country;City;Wednesday;Thursday;Friday;Saturday;Sunday;Monday;Tuesday;Weekday mean;Weekend mean;Daily mean;Latitude;Longitude;Location;City;Country: City
2019;cocaine;ES009;ES;Valencia (3);510.69;432.13;369.36;187.16;981.8;685.47;251.57;398.13;555.95;488.31;39.46;-0.33;"Pinedo I; Pinedo II; Quart-Benager";Valencia (3);ES: Valencia (3)
2019;cocaine;FI001;FI;Espoo;30.71;40.03;45.37;68.74;63.39;44.08;34.08;34.94;55.39;46.63;60.16;24.71;Blominmäki;Espoo;FI: Espoo
2019;cocaine;FI002;FI;Helsinki;55.14;50.3;63.03;117.78;108.88;68.48;53.06;52.83;89.54;73.81;60.23;24.99;Viikinmäki;Helsinki;FI: Helsinki
2019;cocaine;FI026;FI;Tampere;33482;44409;30651;22.19;15.94;28734;31291;48458;15.19;24807;61.49;23.77;Viinikanlahti;Tampere;FI: Tampere
2019;cocaine;FI027;FI;Turku;25385;25020;43678;15.53;20.17;34243;47300;20271;13.71;45849;60.44;22.24;Kakolanmäki;Turku;FI: Turku
2019;cocaine;FR003;FR;Bordeaux I;113.61;258.97;188.99;211.17;299.85;373.52;351.19;241.26;268.38;256.76;44837789;-0.58;Bordeaux I;Bordeaux I;FR: Bordeaux I
2019;cocaine;FR005;FR;Paris Seine Centre;209.03;246.05;287.3;329.96;354.32;277.13;210.97;222.02;312.18;273.54;48.95;46419;Seine Centre;Paris Seine Centre;FR: Paris Seine Centre
2019;cocaine;GB002;GB;London;561.78;380.89;666.73;729.32;874.47;534.02;584.56;509.08;701.13;618.82;51.53;0.05;London;London;GB: London
2019;cocaine;GR001;GR;Athens;17.65;64.74;30.48;70.92;81.53;56.29;69.78;50.73;59.81;55.91;379928017;237658005;City of Athens WWTP;Athens;GR: Athens
2019;cocaine;GR002;GR;Eleusis;27.51;49249;47178;13.61;16.83;20.86;21.55;20.13;13.65;16.43;38323372;2331678;Eleusis;Eleusis;GR: Eleusis
2019;cocaine;HR002;HR;Zagreb;338.48;359.67;387.6;517.09;520.7;339.37;305.91;334.69;441.19;395.55;457929993;159463997;Central wastewater treatment plant of the city of Zagreb;Zagreb;HR: Zagreb
2019;cocaine;IS002;IS;Reykjavik Klettagarðar;719.97;723.36;701.59;936.55;932.54;641.26;529.49;657.61;802.98;740.68;64126521;-21817439;Klettagarðar;Reykjavik Klettagarðar;IS: Reykjavik Klettagarðar
2019;cocaine;IT002;IT;Bozen;368.97;320.73;597.78;431.33;390.19;281.04;254.46;314.72;425.08;377.79;4649672;11358;Kläranlage Bozen;Bozen;IT: Bozen
2019;cocaine;IT003;IT;Milan;237.42;225.28;216.79;273.73;247.81;244.65;210.18;224.29;245.75;236.55;454337997;92213602;Nosedo;Milan;IT: Milan
2019;cocaine;LT001;LT;Kaunas;46.54;41.36;52.14;103.62;94.4;70.9;48.31;45.4;80.26;65.32;5489687;2389243;Kaunas;Kaunas;LT: Kaunas
2019;cocaine;LT002;LT;Klaipeda;81.84;55.58;66.38;113.35;135.25;99.63;68.35;68.59;103.65;88.63;5578282;2149279;Klaipeda;Klaipeda;LT: Klaipeda
2019;cocaine;LT003;LT;Vilnius;46.32;48.98;68.71;129.83;111.09;72.46;51.54;48.95;95.52;75.56;54687156;25279651;Vilniaus vandenys;Vilnius;LT: Vilnius
2019;cocaine;LV001;LV;Riga;60.57;45827;53.82;49.84;47.5;91.78;78.26;52.81;60.74;57.34;5694965;24105186;Riga;Riga;LV: Riga
2019;cocaine;NL001;NL;Amsterdam;898.05;687.74;825.14;1039.35;1238.79;1007.32;1206.68;930.82;1027.65;986.15;52375;48666668;RWZI Amsterdam-WEST;Amsterdam;NL: Amsterdam
2019;cocaine;NL002;NL;Eindhoven;575.01;427.28;499.02;669.88;637.17;548.37;461.21;487.83;588.61;545.42;514421082;54800701;RWZI Eindhoven;Eindhoven;NL: Eindhoven
2019;cocaine;NL010;NL;Utrecht;352.02;524.64;468.04;565.26;518.69;396.36;396.76;424.48;487.09;460.25;520858002;51308398;RWZI Utrecht;Utrecht;NL: Utrecht
2019;cocaine;PL003;PL;Krakow P;29.35;42.61;49.54;62.69;43.4;61.17;37.26;36.41;54.2;46.57;50.06;19.94;Krakow Plaszow;Krakow P;PL: Krakow P
2019;cocaine;PT001;PT;Almada;138.39;141.95;169.17;190.98;173.21;142.12;181.99;154.11;168.87;162.54;38675187;-9154345;Mutela;Almada;PT: Almada
2019;cocaine;PT002;PT;Lisbon;409.47;391.02;465.8;528.29;537.5;465.59;375.74;392.08;499.29;453.34;387044907;-91754999;Alcântara;Lisbon;PT: Lisbon
2019;cocaine;PT003;PT;Porto;254.53;248.33;233.75;258.91;300.35;381.14;173.43;225.43;293.54;264.35;41157944;-8629105;Porto;Porto;PT: Porto
2019;cocaine;SE002;SE;Gävle;73.64;95.32;78.52;121.64;112.49;65.8;51.28;73.41;94.61;85.53;60674622;1714183;Duvbacken ARV;Gävle;SE: Gävle
2019;cocaine;SE005;SE;Stockholm (2);159.57;161.79;176.28;257.27;288.85;245.52;189.29;170.22;241.98;211.23;59329323;18068581;"Bromma (BIN); Henriksdals reningsverk";Stockholm (2);SE: Stockholm (2)
2019;cocaine;SE011;SE;Uppsala;47.85;49.89;48.4;57.3;83.32;80.48;68.68;55.47;67.37;62.27;59858562;17638927;Kungsängsverket;Uppsala;SE: Uppsala
2019;cocaine;SI001;SI;Domžale-Kamnik;194.88;225;274.22;356.09;372.2;189.53;123.86;181.25;298.01;247.97;4613788;1459384;Domžale-Kamnik;Domžale-Kamnik;SI: Domžale-Kamnik
2019;cocaine;SI002;SI;Koper;447.89;510.01;585.02;697.03;665.4;526.84;716.95;558.28;618.57;592.73;45548058;13730188;Central wastewater treatment plant Koper;Koper;SI: Koper
2019;cocaine;SI004;SI;Ljubljana;354.93;377.15;407.84;539.82;509.32;453.67;365.26;365.78;477.66;429.71;46056947;14505751;Central wastewater treatment plant Ljubljana;Ljubljana;SI: Ljubljana
2019;cocaine;SI005;SI;Maribor;207.15;181.38;214.55;299.82;361.19;253.17;145.21;177.91;282.18;237.5;4655734;1564591;Maribor;Maribor;SI: Maribor
2019;cocaine;SI006;SI;Novo mesto;183.06;151.03;274.31;489.14;446;93.06;180.53;171.54;325.63;259.59;45804211;1516969;Wastewater treatment plant Novo mesto;Novo mesto;SI: Novo mesto
2019;cocaine;SI007;SI;Velenje;110.27;163.83;112.71;181.96;218.22;122.34;187;153.7;158.81;156.62;46362274;15110658;Central wastewater treatment plant Šaleške Doline (Šalek Valley);Velenje;SI: Velenje
2019;cocaine;SK002;SK;Bratislava C;50.65;58.73;63.96;102.68;55.13;59.88;98.56;69.31;70.41;69.94;4814925;17106991;Central;Bratislava C;SK: Bratislava C
2019;cocaine;SK004;SK;Piestany;28.45;45804;21.61;57.05;53.99;45746;13.67;23.21;40.67;33.19;485918007;178019009;Piestany;Piestany;SK: Piestany
2019;cocaine;TR001;TR;Adana;42095;52291;45689;24139;42826;31809;44958;46447;36192;45964;36991421;3533083;Adana;Adana;TR: Adana
2019;cocaine;TR004;TR;Istanbul (II-VII);37.3;45688;33.75;41.35;40.3;35.18;34.66;34.32;37.65;36.22;41013;289748;"ATAKÖY; BALTAL?MANI; KADIKÖY; KÜÇÜKÇEKMECE; TUZLA; YEN?KAPI";Istanbul (II-VII);TR: Istanbul (II-VII)
2018;cocaine;AT002;AT;Hall-Wattens;180.88;177.42;193.59;250.09;232.49;176.75;138.48;165.59;213.23;192.81;4729168;1159284;Abwasserverband Hall in Tirol-Fritzens;Hall-Wattens;AT: Hall-Wattens
2018;cocaine;AT004;AT;Innsbruck;277.43;309.18;366.45;421.89;429.46;273.04;271.11;285.91;372.71;335.51;47269212;11404102;ARA Innsbruck;Innsbruck;AT: Innsbruck
2018;cocaine;AT011;AT;Region Millstättersee;50.09;68.75;84.23;91.59;107.63;51.89;50.52;56.45;83.83;72.1;4681924;1352146;Wasserverband Millstaettersee;Region Millstättersee;AT: Region Millstättersee
2018;cocaine;AT003;AT;Wasserverband Hofsteig;134.63;139.53;162.76;276.42;279.05;154.05;126.7;133.62;218.07;181.88;474852;96762;ARA Hofsteig;Wasserverband Hofsteig;AT: Wasserverband Hofsteig
2018;cocaine;BE002;BE;Antwerp Zuid;669.67;750.51;805.87;945.86;792.43;800.29;637.89;686.02;836.11;771.79;51.2;50861;Antwerpen-Zuid;Antwerp Zuid;BE: Antwerp Zuid
2018;cocaine;BE004;BE;Brugge;65.76;74.06;53.58;49.06;90.04;38.62;79.48;73.1;57.83;64.37;5120942;32252;Brugge;Brugge;BE: Brugge
2018;cocaine;BE005;BE;Brussels;345.77;391.83;455.31;562.4;585.36;353.05;334.01;357.2;489.03;432.53;50.86;49766;Brussel-Noord;Brussels;BE: Brussels
2018;cocaine;BE007;BE;Koksijde;54.56;83.29;91.26;109.59;102.49;86.57;81.59;73.15;97.48;87.05;51.1;45840;Koksijde;Koksijde;BE: Koksijde
2018;cocaine;BE010;BE;Oostende;69.18;157.44;178.82;219.35;180.08;89.42;79.93;102.19;166.92;139.17;5121543;2928656;Oostende;Oostende;BE: Oostende
2018;cocaine;CH001;CH;Basel;535.57;553.72;627.97;621.23;719.54;537.56;501.84;530.38;626.57;585.35;47.56;21732;ARA Basel;Basel;CH: Basel
2018;cocaine;CH002;CH;Berne;421.95;426.5;506.51;610.15;568.11;418.2;548;465.48;525.74;499.92;46.83;22828;ARA Bern;Berne;CH: Berne
2018;cocaine;CH003;CH;Geneva;509.39;493.4;673.24;836.39;733.42;488.77;468.43;490.41;682.96;600.44;46.2;42887;STEP SIG;Geneva;CH: Geneva
2018;cocaine;CH007;CH;St. Gallen Hofen;564.64;648.84;834.09;990.92;946.86;490.6;482.43;565.3;815.62;708.34;47.42;50649;St.Gallen H;St. Gallen Hofen;CH: St. Gallen Hofen
2018;cocaine;CH008;CH;Zurich;709.06;764.95;773.04;1199.89;1125.49;783.85;635.45;703.15;970.57;855.96;47.37;18841;Werdhölzli;Zurich;CH: Zurich
2018;cocaine;CZ001;CZ;Brno;18.87;21.91;33.63;31.36;46.46;42.01;28.23;23;38.36;31.78;4919506;16606837;Waterworks and sewage of city Brno;Brno;CZ: Brno
2018;cocaine;CZ002;CZ;?eské Bud?jovice;15.86;45708;26.81;19.42;46.23;43.83;45762;45917;34.07;45895;48.96;14.46;UCOV CB;?eské Bud?jovice;CZ: ?eské Bud?jovice
2018;cocaine;DE001;DE;Berlin (4);308.93;312.14;299.54;392.23;417.43;374.19;297.08;306.05;370.85;343.08;52.52;45760;Berlin (4);Berlin (4);DE: Berlin (4)
2018;cocaine;DE008;DE;Chemnitz;19268;51075;45766;13.23;15.53;45907;53114;53206;45702;45820;50827845;1292137;Chemnitz;Chemnitz;DE: Chemnitz
2018;cocaine;DE009;DE;Dortmund;327.41;351.55;391.98;435.67;488.33;350.5;308.15;329.04;416.62;379.08;51.52;53509;Deusen;Dortmund;DE: Dortmund
2018;cocaine;DE010;DE;Dresden;45714;26.78;29.38;58.06;48.74;19.59;24.29;25.76;38.94;33.29;5105089;1373832;Dresden-Kaditz;Dresden;DE: Dresden
2018;cocaine;DE011;DE;Dülmen;46.99;58.36;87.96;157.86;254.46;113.98;98.67;68.01;153.57;116.9;51.84;46935;Dülmen;Dülmen;DE: Dülmen
2018;cocaine;DE012;DE;Erfurt;42.92;40.39;46.67;61.61;59.08;43.48;28.18;37.16;52.71;46.05;50984768;1102988;Erfurt;Erfurt;DE: Erfurt
2018;cocaine;DE026;DE;Munich G;163.36;158.87;183.11;264.2;248.44;155.03;136.42;152.88;212.7;187.06;48.14;21490;Gut Grosslappen;Munich G;DE: Munich G
2018;cocaine;DE030;DE;Saarbrücken (2);165.12;170.09;196.59;215.15;231.15;177.18;133.17;156.12;205.02;184.06;49240157;6996933;"Brebach; Burbach";Saarbrücken (2);DE: Saarbrücken (2)
2018;cocaine;DK003;DK;Copenhagen;361.86;336.52;446.2;649.9;582.35;369.45;513.74;404.04;511.98;465.72;55.69;22981;Lynetten;Copenhagen;DK: Copenhagen
2018;cocaine;ES001;ES;Barcelona;703.9;793.61;822.13;988.29;880.39;538.16;405.83;634.45;807.24;733.19;41.43;35431;Baix Llobregat;Barcelona;ES: Barcelona
2018;cocaine;ES002;ES;Castellon;627.56;322.18;147.78;263.55;391.61;183.1;139.54;363.1;246.51;296.47;40.23;-0.12;EDAR Castellón;Castellon;ES: Castellon
2018;cocaine;ES005;ES;Madrid VdlV;239.1;275.93;298.99;312.54;325.13;452.97;310.66;275.23;347.41;316.47;4041669;-370035;Madrid VdlV;Madrid VdlV;ES: Madrid VdlV
2018;cocaine;ES007;ES;Santiago;200.53;263.44;356.53;441.56;500.77;399.96;302.22;255.4;424.7;352.14;42.88;-8.54;Silvouta;Santiago;ES: Santiago
2018;cocaine;ES009;ES;Valencia (3);363.48;231.79;530.62;740.98;762.33;743.42;739.24;444.83;694.34;587.41;39.46;-0.33;"Pinedo I; Pinedo II; Quart-Benager";Valencia (3);ES: Valencia (3)
2018;cocaine;FI001;FI;Espoo;45800;45768;23.91;38.7;46.41;45805;25.32;23.26;34.27;29.55;60.16;24.71;Blominmäki;Espoo;FI: Espoo
2018;cocaine;FI002;FI;Helsinki;39.48;44.46;49.59;89.77;100.17;68.78;47.93;43.96;77.08;62.88;60.23;24.99;Viikinmäki;Helsinki;FI: Helsinki
2018;cocaine;FI004;FI;Hämeenlinna;45875;13.78;43313;31959;46905;41730;54118;45696;22798;44743;6099601;2446423;Paroinen;Hämeenlinna;FI: Hämeenlinna
2018;cocaine;FI005;FI;Joensuu;27851;19756;46753;27030;32143;42005;45809;28887;18629;45810;62.58;29.73;Kuhasalo;Joensuu;FI: Joensuu
2018;cocaine;FI006;FI;Jyväskylä;27454;42795;45718;36220;34366;41334;42430;49735;45691;42795;62.21;25.77;Nenäinniemi;Jyväskylä;FI: Jyväskylä
2018;cocaine;FI007;FI;Kajaani;0.53;0.12;0.25;0.38;0.11;0.47;0.69;0.45;0.3;0.36;64227;277285;Peuraniemi;Kajaani;FI: Kajaani
2018;cocaine;FI008;FI;Kemi;0.92;25934;53693;0.38;0.25;35855;41760;21582;18994;35796;6573609;2456363;Peurasaari;Kemi;FI: Kemi
2018;cocaine;FI009;FI;Kokkola;0.3;0.25;0.28;0.78;53328;50041;50406;0.64;0.97;0.83;6383848;2313048;Hopeakivenlahti;Kokkola;FI: Kokkola
2018;cocaine;FI010;FI;Kotka;13.26;46003;15.76;16.89;45858;23.52;16.53;13.97;19.22;16.97;60.45;26.89;Mussalo;Kotka;FI: Kotka
2018;cocaine;FI011;FI;Kouvola;46235;28611;45790;35339;45877;36251;30072;22798;53206;45505;608679;2670405;Mäkikylä;Kouvola;FI: Kouvola
2018;cocaine;FI012;FI;Kuopio;22647;50041;51926;26330;20852;45778;0.35;45962;52628;31778;62.96;45684;Lehtoniemi;Kuopio;FI: Kuopio
2018;cocaine;FI013;FI;Lahti;26.49;43.79;31.24;63.14;64.95;50.51;29.45;33.24;52.46;44.22;60.99;25.65;Kariniemi;Lahti;FI: Lahti
2018;cocaine;FI014;FI;Lappeenranta;30348;18688;26665;31413;45902;36161;41699;42430;45993;20852;60.93;45743;Toikansuo;Lappeenranta;FI: Lappeenranta
2018;cocaine;FI015;FI;Mariehamn;35.06;29.67;16.58;45799;43.12;;15.89;26.87;27.25;23.98;6009693;1993482;Lotsbroverket;Mariehamn;FI: Mariehamn
2018;cocaine;FI016;FI;Mikkeli;28887;45691;31809;52994;45810;45840;29952;45810;49706;53724;6168852;2727217;Metsä-Sairila;Mikkeli;FI: Mikkeli
2018;cocaine;FI017;FI;Oulu;0.95;0.89;0.78;22313;47270;45781;25263;30682;52291;27426;65.05;25.41;Taskila;Oulu;FI: Oulu
2018;cocaine;FI019;FI;Pori;33239;21582;22737;45997;30103;35855;43191;32540;50891;48305;6148519;2179746;Luotsinmäki;Pori;FI: Pori
2018;cocaine;FI022;FI;Rovaniemi;28856;28126;26330;45780;49035;42491;30072;41334;34029;21610;66.5;25.72;Alakorkalo;Rovaniemi;FI: Rovaniemi
2018;cocaine;FI024;FI;Savonlinna;0.98;0.82;0.54;0.73;45660;53387;20515;28856;35065;32509;61.86;28.85;Pihlajaniemi;Savonlinna;FI: Savonlinna
2018;cocaine;FI025;FI;Seinäjoki;18994;0.84;0.93;0.51;0.65;44197;0.65;1;0.83;0.9;6279446;2282822;Seinäjoki;Seinäjoki;FI: Seinäjoki
2018;cocaine;FI026;FI;Tampere;45827;16.58;24.56;39.54;43.06;25.27;21.59;45888;33.11;45684;61.49;23.77;Viinikanlahti;Tampere;FI: Tampere
2018;cocaine;FI027;FI;Turku;45996;45663;20607;42278;34578;47270;19450;44682;45505;34486;60.44;22.24;Kakolanmäki;Turku;FI: Turku
2018;cocaine;FI028;FI;Vaasa;18629;20090;45778;42370;31778;45962;0.67;45292;45717;46388;63.1;21.62;Patt;Vaasa;FI: Vaasa
2018;cocaine;FR003;FR;Bordeaux I;84.45;64.9;95.52;311.73;338.63;342.31;173.74;107.7;272.05;201.61;44837789;-0.58;Bordeaux I;Bordeaux I;FR: Bordeaux I
2018;cocaine;FR005;FR;Paris Seine Centre;432.32;669.1;495.23;610;628.3;288.79;551.12;550.85;505.58;524.98;48.95;46419;Seine Centre;Paris Seine Centre;FR: Paris Seine Centre
2018;cocaine;FR006;FR;Paris South Suburbs;49.99;41.83;49.25;74.46;94.32;36.2;51.35;47.72;63.56;56.77;48856614;2352222;Paris South Suburbs;Paris South Suburbs;FR: Paris South Suburbs
2018;cocaine;GB001;GB;Bristol;607.03;740.41;887.35;991.02;1331.48;1345.17;882.15;743.2;1138.76;969.23;51503457;-2698444;Avonmouth;Bristol;GB: Bristol
2018;cocaine;HR002;HR;Zagreb;216.96;224.54;284.82;178.51;305.29;247.5;184.14;208.55;254.03;234.54;457929993;159463997;Central wastewater treatment plant of the city of Zagreb;Zagreb;HR: Zagreb
2018;cocaine;IS002;IS;Reykjavik Klettagarðar;486.34;374.88;439.54;614.47;632.97;436.09;365.21;408.81;530.77;478.5;64126521;-21817439;Klettagarðar;Reykjavik Klettagarðar;IS: Reykjavik Klettagarðar
2018;cocaine;IT002;IT;Bozen;324.9;333.04;358.08;477.67;458.85;443.9;355.64;337.86;434.63;393.16;4649672;11358;Kläranlage Bozen;Bozen;IT: Bozen
2018;cocaine;IT003;IT;Milan;336.67;315.21;302.94;349.53;523.16;303.73;404.12;352;369.84;362.19;454337997;92213602;Nosedo;Milan;IT: Milan
2018;cocaine;LT001;LT;Kaunas;42.73;41.66;47.23;73.9;89.67;65.56;42.35;42.25;69.09;57.59;5489687;2389243;Kaunas;Kaunas;LT: Kaunas
2018;cocaine;LT002;LT;Klaipeda;33.64;40.68;44.72;91.79;121.99;59.89;45.95;40.09;79.6;62.67;5578282;2149279;Klaipeda;Klaipeda;LT: Klaipeda
2018;cocaine;LT003;LT;Vilnius;28.95;33.62;52.29;74.9;79.23;41.9;37.68;33.42;62.08;49.8;54687156;25279651;Vilniaus vandenys;Vilnius;LT: Vilnius
2018;cocaine;NL001;NL;Amsterdam;720.65;754.53;711.9;788.19;1121.25;1540.14;889.84;788.34;1040.37;932.36;52375;48666668;RWZI Amsterdam-WEST;Amsterdam;NL: Amsterdam
2018;cocaine;NL002;NL;Eindhoven;357.02;247.81;410;428.78;513.75;582.24;448.9;351.24;483.69;426.93;514421082;54800701;RWZI Eindhoven;Eindhoven;NL: Eindhoven
2018;cocaine;NL010;NL;Utrecht;400.51;437.84;360.81;357.79;479.01;523.1;343.16;393.84;430.18;414.6;520858002;51308398;RWZI Utrecht;Utrecht;NL: Utrecht
2018;cocaine;PT001;PT;Almada;28.65;87.44;207.75;148.11;247.54;145.53;92.55;69.55;187.23;136.79;38675187;-9154345;Mutela;Almada;PT: Almada
2018;cocaine;PT002;PT;Lisbon;535.52;273.02;429.83;509.69;567.74;489.26;376.65;395.06;499.13;454.53;387044907;-91754999;Alcântara;Lisbon;PT: Lisbon
2018;cocaine;PT003;PT;Porto;159.82;171.61;229.14;155.19;287.74;272.98;259.93;197.12;236.26;219.48;41157944;-8629105;Porto;Porto;PT: Porto
2018;cocaine;SI001;SI;Domžale-Kamnik;122.48;78.22;165.78;293.17;282.56;148.61;132.52;111.07;222.53;174.76;4613788;1459384;Domžale-Kamnik;Domžale-Kamnik;SI: Domžale-Kamnik
2018;cocaine;SI004;SI;Ljubljana;264.29;280.25;;382.24;369.84;205.84;233.8;259.45;319.31;289.38;46056947;14505751;Central wastewater treatment plant Ljubljana;Ljubljana;SI: Ljubljana
2018;cocaine;SI005;SI;Maribor;58.9;99.73;52.73;134.81;153.26;85.23;63.29;73.97;106.51;92.56;4655734;1564591;Maribor;Maribor;SI: Maribor
2018;cocaine;SK002;SK;Bratislava C;98.24;56.8;182.51;96.8;116.25;104.13;94.84;83.29;124.92;107.08;4814925;17106991;Central;Bratislava C;SK: Bratislava C
2018;cocaine;SK004;SK;Piestany;50710;41913;27607;64.17;45.58;50679;24167;50983;32.22;45679;485918007;178019009;Piestany;Piestany;SK: Piestany
2017;cocaine;AT004;AT;Innsbruck;203.04;191.67;222.07;282.03;278.42;217.47;164.75;186.49;250;222.78;47269212;11404102;ARA Innsbruck;Innsbruck;AT: Innsbruck
2017;cocaine;BE002;BE;Antwerp Zuid;708.02;666.11;873.98;936.86;872.59;854.6;848.33;740.82;884.51;822.93;51.2;50861;Antwerpen-Zuid;Antwerp Zuid;BE: Antwerp Zuid
2017;cocaine;BE003;BE;Boom;321.86;419.76;574.03;477.69;470.24;;405.76;382.46;507.32;426.8;5108608;436633;Boom;Boom;BE: Boom
2017;cocaine;BE005;BE;Brussels;322.25;310.53;318.92;359.61;439.06;488.64;377.63;336.8;401.56;373.81;50.86;49766;Brussel-Noord;Brussels;BE: Brussels
2017;cocaine;BE007;BE;Koksijde;51.09;42.59;59.99;98.83;110.55;90.16;77.98;57.22;89.88;75.89;51.1;45840;Koksijde;Koksijde;BE: Koksijde
2017;cocaine;BE008;BE;Merchtem;199.19;276.24;253.37;257.75;222.68;229.56;204.65;226.69;240.84;234.78;5095842;423244;Merchtem;Merchtem;BE: Merchtem
2017;cocaine;BE010;BE;Oostende;120.09;116.1;133.8;151.85;180.08;173.31;140.74;125.64;159.76;145.14;5121543;2928656;Oostende;Oostende;BE: Oostende
2017;cocaine;BE011;BE;Ruisbroek (Puurs);178.65;272.27;298.06;247.73;260.68;234.42;226.96;225.96;260.22;245.54;5079035;429862;Ruisbroek;Ruisbroek (Puurs);BE: Ruisbroek (Puurs)
2017;cocaine;CH001;CH;Basel;364.94;443.37;;637.56;968.49;490.46;472.36;426.89;698.84;562.86;47.56;21732;ARA Basel;Basel;CH: Basel
2017;cocaine;CH002;CH;Berne;417.94;324.55;556.96;713.02;696.79;490.73;494.93;412.47;614.37;527.84;46.83;22828;ARA Bern;Berne;CH: Berne
2017;cocaine;CH003;CH;Geneva;566.85;686.84;834.05;1171.17;989.52;670.07;645.37;633.02;916.2;794.84;46.2;42887;STEP SIG;Geneva;CH: Geneva
2017;cocaine;CH007;CH;St. Gallen Hofen;575.17;703.72;866.97;1180.98;935.47;784.03;705.52;661.47;941.86;821.69;47.42;50649;St.Gallen H;St. Gallen Hofen;CH: St. Gallen Hofen
2017;cocaine;CH008;CH;Zurich;640.01;720.91;837.67;1318.64;1388.86;888.99;745.85;702.26;1108.54;934.42;47.37;18841;Werdhölzli;Zurich;CH: Zurich
2017;cocaine;CZ001;CZ;Brno;13.34;18.39;21.77;55.86;33.06;45883;35400;45914;31.19;24.21;4919506;16606837;Waterworks and sewage of city Brno;Brno;CZ: Brno
2017;cocaine;CZ002;CZ;?eské Bud?jovice;31291;45755;30529;45757;45676;18.38;13.27;51044;45914;45789;48.96;14.46;UCOV CB;?eské Bud?jovice;CZ: ?eské Bud?jovice
2017;cocaine;DE001;DE;Berlin (4);258.41;268.1;249.69;246.47;389.14;301.84;320.58;282.36;296.78;290.6;52.52;45760;Berlin (4);Berlin (4);DE: Berlin (4)
2017;cocaine;DE008;DE;Chemnitz;45795;26.63;17.47;26.16;22.76;14.85;45916;20.26;20.31;20.29;50827845;1292137;Chemnitz;Chemnitz;DE: Chemnitz
2017;cocaine;DE009;DE;Dortmund;354.22;402.17;447.1;520.19;496.91;404.5;375.59;377.33;467.18;428.67;51.52;53509;Deusen;Dortmund;DE: Dortmund
2017;cocaine;DE010;DE;Dresden;16.94;16.82;19.61;23.21;32.07;19.98;17.41;45794;23.72;20.86;5105089;1373832;Dresden-Kaditz;Dresden;DE: Dresden
2017;cocaine;DE011;DE;Dülmen;39.35;84.25;180.71;201.3;71.52;73.79;128.97;84.19;131.83;111.41;51.84;46935;Dülmen;Dülmen;DE: Dülmen
2017;cocaine;DE012;DE;Erfurt;35.38;37.81;50.65;78.38;56.58;39.3;41.81;38.33;56.23;48.56;50984768;1102988;Erfurt;Erfurt;DE: Erfurt
2017;cocaine;DE013;DE;Frankfurt (3);391.25;387.52;417.96;578.86;518.5;340.84;360.59;379.79;464.04;427.93;50110922;8682127;Frankfurt (3);Frankfurt (3);DE: Frankfurt (3)
2017;cocaine;DE018;DE;Hamburg N;215.17;246.56;256.9;349.49;321.75;259.05;255.52;239.08;296.8;272.06;53551085;9993682;Nord;Hamburg N;DE: Hamburg N
2017;cocaine;DE020;DE;Hannover (2);293.55;232.08;362.28;325.18;428.89;257.94;220.45;248.69;343.57;302.91;52375892;973201;"Herrenhausen; Gummerwald";Hannover (2);DE: Hannover (2)
2017;cocaine;DE023;DE;Magdeburg;109.78;107.34;125.95;164.76;185.56;136.38;123.85;113.66;153.16;136.23;52120533;11627624;Magdeburg;Magdeburg;DE: Magdeburg
2017;cocaine;DE024;DE;Mainz;111.34;152.77;135.43;153.13;122.89;137.2;86.47;116.86;137.16;128.46;49992862;8247253;Mainz;Mainz;DE: Mainz
2017;cocaine;DE026;DE;Munich G;108.77;103.93;131.92;180.36;211.3;129.87;114.98;109.23;163.36;140.16;48.14;21490;Gut Grosslappen;Munich G;DE: Munich G
2017;cocaine;DE028;DE;Nuremberg;521.40;323.25;23.52;458.33;29.86;19.97;199.68;469.97;24.73;459.79;49452102;11076665;Nürnberg;Nuremberg;DE: Nuremberg
2017;cocaine;DE029;DE;Rostock;100.57;160.1;139.99;164.86;156.8;137.49;93.11;117.93;149.79;136.13;54092441;12099147;Rostock;Rostock;DE: Rostock
2017;cocaine;DE030;DE;Saarbrücken (2);155.94;242.79;198.33;211.24;211.24;170.94;163.43;187.39;197.94;193.42;49240157;6996933;"Brebach; Burbach";Saarbrücken (2);DE: Saarbrücken (2)
2017;cocaine;DE033;DE;Stuttgart;182.48;190.59;310.23;247.84;;202.01;167.74;180.27;253.36;216.82;48775846;9182932;Stuttgart;Stuttgart;DE: Stuttgart
2017;cocaine;ES001;ES;Barcelona;709.93;928.31;980.81;1244.07;1201.61;978.2;713.39;783.88;1101.17;965.19;41.43;35431;Baix Llobregat;Barcelona;ES: Barcelona
2017;cocaine;ES002;ES;Castellon;268.89;252.54;178.34;436.94;405.14;358.29;336.34;285.92;344.68;319.5;40.23;-0.12;EDAR Castellón;Castellon;ES: Castellon
2017;cocaine;ES005;ES;Madrid VdlV;378.89;344.73;376.79;581.84;492.41;560.14;476.74;400.12;502.79;458.79;4041669;-370035;Madrid VdlV;Madrid VdlV;ES: Madrid VdlV
2017;cocaine;ES007;ES;Santiago;240.65;277.97;304.47;517.31;523.97;292.95;241.43;253.35;409.68;342.68;42.88;-8.54;Silvouta;Santiago;ES: Santiago
2017;cocaine;ES009;ES;Valencia (3);349.45;368.32;394.79;527.03;629.57;344.94;366.44;361.41;474.08;425.79;39.46;-0.33;"Pinedo I; Pinedo II; Quart-Benager";Valencia (3);ES: Valencia (3)
